id,iso3,cntry,name,value,local_I,z_sim,p_raw,p_fdr,quadrant,cluster_raw,cluster_fdr,gistar_z,gistar_p_fdr,gistar_cluster
764066,THA,Thailand,Phichit,0.625,2.7757548825325955,3.49416781100759,0.001,0.00929139072847682,High-High,High-High,High-High,1.7194867817578718,0.009291391169794199,Hot-Spot
764067,THA,Thailand,Phetchabun,0.695,3.5811891242397516,4.5891562827863455,0.001,0.00929139072847682,High-High,High-High,High-High,1.7811851868972286,0.009291391169794199,Hot-Spot
764070,THA,Thailand,Ratchaburi,0.501,0.391264262855921,1.3002167625874532,0.098,0.18357009345794392,High-High,Not-Significant,Not-Significant,0.5565141040626055,0.18332532853881517,Not-Significant
764071,THA,Thailand,Kanchanaburi,0.58,1.1961670700350089,2.691477110433031,0.004,0.02040727272727273,High-High,High-High,High-High,0.9734713625386204,0.02040727369656617,Hot-Spot
764072,THA,Thailand,Suphanburi,0.624,1.9949491090602594,3.3353072202681533,0.002,0.013754901960784313,High-High,High-High,High-High,1.3045016184232971,0.0137549026141071,Hot-Spot
764073,THA,Thailand,Nakhon Pathom,0.505,0.3246325768476612,1.1197673600592895,0.135,0.22361865407319953,High-High,Not-Significant,Not-Significant,0.4643890881695946,0.22161401643676598,Not-Significant
764074,THA,Thailand,Samut Sakhon,0.381,-0.01395268389263787,-0.48363606933787395,0.311,0.383420913884007,Low-High,Not-Significant,Not-Significant,0.16660272181206084,0.3834209009507419,Not-Significant
764075,THA,Thailand,Samut Songkhram,0.448,0.1727255383906041,0.7594152293437447,0.24,0.324393063583815,High-High,Not-Significant,Not-Significant,0.43142692651980064,0.32439305633306503,Not-Significant
764076,THA,Thailand,Phetchaburi,0.488,0.3759008828580746,1.1452383121157896,0.127,0.21390276110444179,High-High,Not-Significant,Not-Significant,0.5889691555331715,0.21415986260399222,Not-Significant
764077,THA,Thailand,Prachuap Khiri Khan,0.544,0.8823126320034543,1.4650763500859267,0.079,0.160866473149492,High-High,Not-Significant,Not-Significant,0.8979682914091804,0.16086648055318478,Not-Significant
764080,THA,Thailand,Nakhon Si Thammarat,0.692,3.731226468948212,3.6382250601279953,0.001,0.00929139072847682,High-High,High-High,High-High,1.8736482762430584,0.009291391169794199,Hot-Spot
764082,THA,Thailand,Phangnga,0.52,1.641142868288648,2.6403774022021684,0.002,0.013754901960784313,High-High,High-High,High-High,1.5436885862923075,0.0137549026141071,Hot-Spot
764083,THA,Thailand,Phuket,0.334,-0.0,,,,Low-Low,Isolate (no neighbours),Isolate (no neighbours),,,Isolate (no neighbours)
764084,THA,Thailand,"Krabi, Surat Thani",0.683,3.18242144792632,3.21844521613872,0.001,0.00929139072847682,High-High,High-High,High-High,1.6843271426647586,0.009291391169794199,Hot-Spot
764086,THA,Thailand,"Ranong, Chumphon",0.654,1.7810357064610844,2.0083370161883995,0.025,0.07015,High-High,High-High,Not-Significant,1.1569325562680686,0.0698705189694387,Not-Significant
764090,THA,Thailand,Songkhla,0.577,1.4033763970281472,2.947224971008948,0.002,0.013754901960784313,High-High,High-High,High-High,1.1329293411179635,0.0137549026141071,Hot-Spot
764091,THA,Thailand,Satun,0.621,1.818234118827342,2.3390053386286573,0.006,0.026639240506329116,High-High,High-High,High-High,1.2461839478121244,0.026639240737886555,Hot-Spot
764092,THA,Thailand,Trang,0.65,3.4658236352726677,3.945547324451668,0.001,0.00929139072847682,High-High,High-High,High-High,1.9331492039390954,0.009291391169794199,Hot-Spot
764093,THA,Thailand,Phatthalung,0.737,3.865262074711817,3.3028784984947968,0.001,0.00929139072847682,High-High,High-High,High-High,1.789806059944097,0.009291391169794199,Hot-Spot
764094,THA,Thailand,Pattani,0.594,1.9162301958556316,2.4335084598527192,0.008,0.032627906976744184,High-High,High-High,High-High,1.3898651652599399,0.03262790852648661,Hot-Spot
764095,THA,Thailand,Yala,0.604,0.9677555506022235,1.5106975166680614,0.07,0.14857791225416037,High-High,Not-Significant,Not-Significant,0.7999269900918469,0.14835347495185283,Not-Significant
764096,THA,Thailand,Narathiwat,0.61,0.9824530312872276,1.340247074421969,0.09,0.1727359781121751,High-High,Not-Significant,Not-Significant,0.8269728663173185,0.17394141336187355,Not-Significant
768001,TGO,Togo,"Maritime, Lomé",0.454,0.32120108114973855,1.5094522687414704,0.072,0.15144827586206897,High-High,Not-Significant,Not-Significant,0.6863343099448679,0.15144826934255404,Not-Significant
768002,TGO,Togo,"Plateaux, Centrale, Kara",0.554,0.9440096634942146,2.6356633567981866,0.006,0.026639240506329116,High-High,High-High,High-High,0.8803884718626248,0.026639240737886555,Hot-Spot
768003,TGO,Togo,Savanes,0.568,1.5172638393833657,3.11861320014311,0.003,0.017684873949579835,High-High,High-High,High-High,1.2568091134721304,0.01768487410330284,Hot-Spot
792001,TUR,Turkey,"Adana, Gaziantep, Osmaniye, Kilis",0.455,0.24013102344207599,1.4767084870428688,0.067,0.14373241590214067,High-High,Not-Significant,Not-Significant,0.5379200641575943,0.14543293473288055,Not-Significant
792002,TUR,Turkey,Adiyaman,0.515,0.4855984304971782,1.3023840250278187,0.104,0.19023728813559324,High-High,Not-Significant,Not-Significant,0.6218749716074945,0.18925032815889936,Not-Significant
792003,TUR,Turkey,Afyon,0.513,0.27630910112562307,0.9043928278993046,0.188,0.27446826222684706,High-High,Not-Significant,Not-Significant,0.3959292139738697,0.27446825282878856,Not-Significant
792004,TUR,Turkey,Agri,0.538,0.6604672854378888,1.6470728005670263,0.054,0.1242,High-High,Not-Significant,Not-Significant,0.7110619682081557,0.12379412085816167,Not-Significant
792005,TUR,Turkey,Amasya,0.433,0.20450542107511666,1.4405442301679807,0.077,0.1584032258064516,High-High,Not-Significant,Not-Significant,0.6295379698713787,0.15840322494812725,Not-Significant
792006,TUR,Turkey,"Ankara, Kirikkale",0.309,-0.316985195443347,-1.6668715630251292,0.046,0.10994548551959113,Low-High,Low-High,Not-Significant,0.44908187350031636,0.10975850361469043,Not-Significant
792007,TUR,Turkey,Antalya,0.319,-0.18180535562377512,-0.8518535984905807,0.21,0.2937487537387836,Low-High,Not-Significant,Not-Significant,0.23196358935694988,0.2931641699514579,Not-Significant
792008,TUR,Turkey,Artvin,0.426,0.19190635628846023,1.399536215524847,0.086,0.16828172942817293,High-High,Not-Significant,Not-Significant,0.6630072417003987,0.1680473594674659,Not-Significant
792009,TUR,Turkey,Aydin,0.452,0.13249914312748015,0.6575698352670245,0.265,0.3465004659832246,High-High,Not-Significant,Not-Significant,0.3387948004475616,0.34617782116380263,Not-Significant
792010,TUR,Turkey,Balikesir,0.408,0.03360886504754906,0.6575803882182775,0.265,0.3465004659832246,High-High,Not-Significant,Not-Significant,0.2590094655824211,0.34617782116380263,Not-Significant
792011,TUR,Turkey,Bilecik,0.371,-0.04004301726570215,-0.6873908751983829,0.258,0.3405211665098777,Low-High,Not-Significant,Not-Significant,0.22858285482876584,0.3398816722379604,Not-Significant
792012,TUR,Turkey,Bingöl,0.51,0.43590594918043635,1.348690443387164,0.091,0.17394141689373296,High-High,Not-Significant,Not-Significant,0.5787303595335286,0.17394141336187355,Not-Significant
792013,TUR,Turkey,Bitlis,0.417,0.18244826658909538,2.0520611873692185,0.022,0.06364123711340205,High-High,High-High,Not-Significant,0.8567233301653365,0.06377272692716811,Not-Significant
792015,TUR,Turkey,Burdur,0.447,0.11140318841556128,0.6696516419014775,0.264,0.34616074766355137,High-High,Not-Significant,Not-Significant,0.30746666048639026,0.34616074578784334,Not-Significant
792017,TUR,Turkey,Çanakkale,0.436,0.024093432283830558,0.13113651160713927,0.445,0.4676666666666667,High-High,Not-Significant,Not-Significant,0.13561265530370795,0.46731660925521107,Not-Significant
792019,TUR,Turkey,Çorum,0.498,0.3383689949468728,1.2524350525320167,0.109,0.19456361323155216,High-High,Not-Significant,Not-Significant,0.49904161708347894,0.19456360855023672,Not-Significant
792020,TUR,Turkey,Denizli,0.467,0.2549766270201662,1.235617045693728,0.109,0.19456361323155216,High-High,Not-Significant,Not-Significant,0.4975927308571144,0.19327041317651772,Not-Significant
792021,TUR,Turkey,Diyarbakir,0.49,0.5354518050645168,2.121126369583863,0.018,0.0555032967032967,High-High,High-High,Not-Significant,0.782178133818882,0.055503294314001944,Not-Significant
792022,TUR,Turkey,Edirne,0.383,0.005691568860926135,0.19113871174033,0.42,0.457145073700543,Low-Low,Not-Significant,Not-Significant,-0.09799610059379973,0.4574999857161726,Not-Significant
792023,TUR,Turkey,Elazig,0.451,0.17111438688245845,0.9525038843921614,0.184,0.27116806722689074,High-High,Not-Significant,Not-Significant,0.4179039884070652,0.2708835262347869,Not-Significant
792024,TUR,Turkey,Erzincan,0.451,0.21264855313835293,1.5200368920663463,0.066,0.1433405572755418,High-High,Not-Significant,Not-Significant,0.5091838206680307,0.14289814737383966,Not-Significant
792025,TUR,Turkey,Erzurum,0.498,0.5873413132368891,2.3386016099779594,0.008,0.032627906976744184,High-High,High-High,High-High,0.8006782644314432,0.03262790852648661,Hot-Spot
792026,TUR,Turkey,Eskisehir,0.343,-0.10779821331146858,-0.8436310155933999,0.202,0.28655813953488374,Low-High,Not-Significant,Not-Significant,0.24065690671513718,0.28655814951242403,Not-Significant
792028,TUR,Turkey,Giresun,0.488,0.4308034124550872,1.4764649655901507,0.076,0.15680588235294118,High-High,Not-Significant,Not-Significant,0.6556823168893338,0.15703681380171136,Not-Significant
792029,TUR,Turkey,"Gümüshane, Bayburt",0.54,0.66102169023684,1.4769527264814974,0.076,0.15680588235294118,High-High,Not-Significant,Not-Significant,0.7142817153778548,0.15703681380171136,Not-Significant
792031,TUR,Turkey,Hatay,0.468,0.2271202685314862,0.42944261027707137,0.363,0.4212481389578164,High-High,Not-Significant,Not-Significant,0.4787572099143758,0.42124814532136406,Not-Significant
792032,TUR,Turkey,Isparta,0.424,0.07769029020656516,0.7085550295020945,0.243,0.32656034482758617,High-High,Not-Significant,Not-Significant,0.3212149809010053,0.3279042182440274,Not-Significant
792033,TUR,Turkey,Mersin (içel),0.425,0.08276569768121471,0.7320381537994876,0.24,0.324393063583815,High-High,Not-Significant,Not-Significant,0.3320333313911939,0.32439305633306503,Not-Significant
792034,TUR,Turkey,"Istanbul, Bursa, Kocaeli, Yalova",0.418,0.04071946799908324,0.5668545760291797,0.281,0.3597107664233577,High-High,Not-Significant,Not-Significant,0.21554287879148512,0.35971075146846526,Not-Significant
792035,TUR,Turkey,Izmir,0.352,-0.1024818761764604,-0.6796150289363355,0.259,0.34087898686679174,Low-High,Not-Significant,Not-Significant,0.22858285482876584,0.3402406410889679,Not-Significant
792036,TUR,Turkey,"Kars, Ardahan, Igdir",0.522,0.5402384783752179,1.7725480237064741,0.037,0.09303046594982078,High-High,High-High,Not-Significant,0.6399055557578087,0.09303046714875006,Not-Significant
792037,TUR,Turkey,Kastamonu,0.476,0.44419033591271584,1.341405533120929,0.093,0.17680081300813005,High-High,Not-Significant,Not-Significant,0.7221700959436168,0.17680081720072727,Not-Significant
792038,TUR,Turkey,Kayseri,0.418,0.10621489895093138,1.435064055196568,0.084,0.1662228490832158,High-High,Not-Significant,Not-Significant,0.5198089863280372,0.16622284684219885,Not-Significant
792039,TUR,Turkey,Kirklareli,0.416,0.017311591896541256,0.17076274490209062,0.435,0.4637575987841945,High-High,Not-Significant,Not-Significant,0.11870898266278848,0.4634054695102602,Not-Significant
792040,TUR,Turkey,Kirsehir,0.429,0.10772897173778836,0.8487670758432382,0.204,0.28793963782696175,High-High,Not-Significant,Not-Significant,0.3847727900308631,0.28655814951242403,Not-Significant
792042,TUR,Turkey,"Konya, Karaman",0.488,0.06995185297535865,0.3067611358567392,0.396,0.4412930897537729,High-High,Not-Significant,Not-Significant,0.17533628600986959,0.44246751400634715,Not-Significant
792043,TUR,Turkey,Kütahya,0.474,0.13165678891170038,0.6416783640954041,0.266,0.3474841713221602,High-High,Not-Significant,Not-Significant,0.2750679545912952,0.34617782116380263,Not-Significant
792044,TUR,Turkey,Malatya,0.467,0.26892120251654905,1.3026031147324877,0.101,0.18694327176781003,High-High,Not-Significant,Not-Significant,0.520774910478947,0.18719023108836683,Not-Significant
792045,TUR,Turkey,Manisa,0.486,0.17913092355976262,0.7070405055558139,0.242,0.3258406909788868,High-High,Not-Significant,Not-Significant,0.33048785274973813,0.3258406892132851,Not-Significant
792046,TUR,Turkey,Kahramanmaras,0.457,0.20873793997427387,1.0542297875386806,0.154,0.2424938271604938,High-High,Not-Significant,Not-Significant,0.4629804487828508,0.24276629081937703,Not-Significant
792047,TUR,Turkey,"Mardin, Batman, Siirt, Sirnak, Hakkari",0.518,0.553346490801697,1.601257673630233,0.06,0.13340729001584786,High-High,Not-Significant,Not-Significant,0.6743568504735878,0.13361904463242916,Not-Significant
792048,TUR,Turkey,Mugla,0.447,0.07860477286310921,0.43234237030860556,0.34,0.4039119390347164,High-High,Not-Significant,Not-Significant,0.24142964603586484,0.40391194328325064,Not-Significant
792049,TUR,Turkey,Mus,0.588,0.9417378970469841,1.7588395417044005,0.042,0.10230208333333334,High-High,High-High,Not-Significant,0.7960632934882089,0.10021428848237111,Not-Significant
792050,TUR,Turkey,Nevsehir,0.468,0.27921475852899974,1.0820883216497352,0.135,0.22361865407319953,High-High,Not-Significant,Not-Significant,0.5321728154596814,0.22361866295900648,Not-Significant
792051,TUR,Turkey,"Aksaray, Nigde",0.512,0.20358722871172896,0.681735161296594,0.251,0.3347461977186312,High-High,Not-Significant,Not-Significant,0.3198626870897317,0.3354421306323734,Not-Significant
792052,TUR,Turkey,Ordu,0.512,0.4658431492201792,1.1494014941859305,0.122,0.20924938875305624,High-High,Not-Significant,Not-Significant,0.6187196193811896,0.20873902673583206,Not-Significant
792053,TUR,Turkey,Rize,0.509,0.5313431141332258,1.3402339321308854,0.092,0.175375,High-High,Not-Significant,Not-Significant,0.691743485189962,0.17537500034086406,Not-Significant
792054,TUR,Turkey,Sakarya,0.455,0.100790035367372,0.39718457555820086,0.348,0.41097979797979795,High-High,Not-Significant,Not-Significant,0.28267460727970867,0.4109797861539956,Not-Significant
792055,TUR,Turkey,Samsun,0.464,0.3218695539053725,1.4632336654194242,0.074,0.1542674591381872,High-High,Not-Significant,Not-Significant,0.6241287946262837,0.15426746112630768,Not-Significant
792057,TUR,Turkey,Sinop,0.487,0.3900039370907973,1.0378821691572506,0.158,0.24657842046718578,High-High,Not-Significant,Not-Significant,0.6122962237776399,0.24657843181567143,Not-Significant
792058,TUR,Turkey,Sivas,0.443,0.20654414900105322,1.700784430449178,0.043,0.10419516407599308,High-High,High-High,Not-Significant,0.5587679270813942,0.10401552077382803,Not-Significant
792059,TUR,Turkey,Tekirdag,0.416,0.026079139364326893,0.3244370769603424,0.383,0.43510040485829965,High-High,Not-Significant,Not-Significant,0.1562351359256303,0.43474836645099335,Not-Significant
792060,TUR,Turkey,Tokat,0.504,0.4333096854509781,1.2769544606727907,0.101,0.18694327176781003,High-High,Not-Significant,Not-Significant,0.5993367414196017,0.18829736489998666,Not-Significant
792061,TUR,Turkey,Trabzon,0.492,0.562985618842949,1.4267491666995973,0.08,0.16126436781609196,High-High,Not-Significant,Not-Significant,0.7880944192432036,0.16103299496591178,Not-Significant
792062,TUR,Turkey,Tunceli,0.346,-0.16329413452610003,-0.934992314516962,0.186,0.27268338557993727,Low-High,Not-Significant,Not-Significant,0.33000489067428346,0.27329271774118147,Not-Significant
792063,TUR,Turkey,Sanliurfa,0.512,0.5752978843455928,1.4120914059520993,0.082,0.1638831908831909,High-High,Not-Significant,Not-Significant,0.7255508304718014,0.16388319540991741,Not-Significant
792064,TUR,Turkey,Usak,0.438,0.20382043084694954,1.2846470022237078,0.1,0.18632138114209829,High-High,Not-Significant,Not-Significant,0.5740939236091621,0.1863213839185032,Not-Significant
792065,TUR,Turkey,Van,0.526,0.4516083214924821,1.0012899412394896,0.164,0.25368467475192946,High-High,Not-Significant,Not-Significant,0.578150805042983,0.2531265196430408,Not-Significant
792066,TUR,Turkey,Yozgat,0.52,0.27798734596368807,0.9463902901576818,0.17,0.25673842841765343,High-High,Not-Significant,Not-Significant,0.37996463425744514,0.2564623682889887,Not-Significant
792067,TUR,Turkey,"Zonguldak, Bartin, Karabük, Çankiri",0.529,0.3257698420748261,0.7135897346411526,0.241,0.3254311838306063,High-High,Not-Significant,Not-Significant,0.4659104187072768,0.3251182647278676,Not-Significant
792081,TUR,Turkey,"Düzce, Bolu",0.486,0.046618802225851484,0.18107779447535313,0.432,0.46231578947368424,High-High,Not-Significant,Not-Significant,0.16772963332145527,0.4634054695102602,Not-Significant
800101,UGA,Uganda,Kalangala,0.234,-0.0,,,,Low-Low,Isolate (no neighbours),Isolate (no neighbours),,,Isolate (no neighbours)
800102,UGA,Uganda,Kampala,0.231,1.0410535824325968,0.9690614768067899,0.193,0.27973037190082645,Low-Low,Not-Significant,Not-Significant,-1.0222889205992816,0.27740476138535,Not-Significant
800103,UGA,Uganda,"Kiboga, Kyankwanzi",0.456,0.1691899722403876,0.8682588336465731,0.206,0.2898876629889669,High-High,Not-Significant,Not-Significant,0.39311193520038323,0.2898876633244747,Not-Significant
800104,UGA,Uganda,"Luwero, Nakasongola, Nakaseke",0.393,0.002862608718837212,0.5081092850008346,0.312,0.3836424189307625,High-High,Not-Significant,Not-Significant,0.16265853152917958,0.3836424268462175,Not-Significant
800105,UGA,Uganda,"Masaka, Ssembabule, Bukomansimbi, Kalungu, Lwengo",0.48,0.010227428655774574,0.053866175505625474,0.478,0.4888002915451895,High-High,Not-Significant,Not-Significant,0.11476479237990679,0.48844426748792535,Not-Significant
800106,UGA,Uganda,"Mpigi, Wakiso, Butambala, Gomba",0.248,0.08014111033812923,0.16938504947367997,0.434,0.4633957382039574,Low-Low,Not-Significant,Not-Significant,-0.23007012949485187,0.4634054695102602,Not-Significant
800107,UGA,Uganda,"Mubende, Mityana",0.395,0.009930885553297202,0.8604342815360086,0.2,0.2857433808553972,High-High,Not-Significant,Not-Significant,0.2966805074678988,0.2857433851133053,Not-Significant
800108,UGA,Uganda,"Mukono, Kayunga, Buikwe, Buvuma",0.393,-0.0024757986417794768,-0.3357607405647288,0.375,0.4280919446704638,High-Low,Not-Significant,Not-Significant,-0.12977500515872864,0.4276463064898683,Not-Significant
800110,UGA,Uganda,"Rakai, Lyantonde",0.411,0.10078863949505847,1.2721380090473218,0.106,0.1923906856403622,High-High,Not-Significant,Not-Significant,0.5852503475521683,0.19090885525528672,Not-Significant
800201,UGA,Uganda,"Bugiri, Iganga, Mayuge, Namutumba, Luuka, Namayingo",0.394,0.0009905123006566277,0.10726486845247046,0.457,0.4742389053254438,High-High,Not-Significant,Not-Significant,0.03993786815610364,0.474589920260128,Not-Significant
800202,UGA,Uganda,"Busia, Tororo, Butaleja",0.44,0.1409166310077241,0.8571123922401095,0.197,0.2834632653061225,High-High,Not-Significant,Not-Significant,0.40505719719996625,0.2834779442579318,Not-Significant
800204,UGA,Uganda,Jinja,0.288,-0.018641544936906007,-0.03736350022530351,0.478,0.4888002915451895,Low-High,Not-Significant,Not-Significant,-0.15344014685601623,0.4894185937118045,Not-Significant
800205,UGA,Uganda,"Kamuli, Kaliro, Buyende",0.397,0.007627685740812979,0.46508712876329283,0.317,0.387076588337685,High-High,Not-Significant,Not-Significant,0.15951927803872307,0.38728644468614626,Not-Significant
800206,UGA,Uganda,"Kapchorwa, Bukwo, Kween",0.462,0.3894814977678246,1.6205599797099035,0.057,0.12919386106623587,High-High,Not-Significant,Not-Significant,0.7431306500183577,0.1291938611337846,Not-Significant
800207,UGA,Uganda,"Katakwi, Soroti, Kaberamaido, Amuria, Serere",0.454,0.1958230648491022,1.0372695392915965,0.157,0.24529064587973276,High-High,Not-Significant,Not-Significant,0.452838245198299,0.24529065407464126,Not-Significant
800208,UGA,Uganda,"Kumi, Bukedea, Ngora",0.397,0.024363058665039627,1.1509549837418955,0.121,0.20855405405405406,High-High,Not-Significant,Not-Significant,0.4659104187072768,0.2080428910295607,Not-Significant
800209,UGA,Uganda,"Mbale, Sironko, Bududa, Manafwa, Bulambuli",0.459,0.22824485358558658,1.2395459910295883,0.112,0.19815384615384615,High-High,Not-Significant,Not-Significant,0.48986533764983653,0.19815385227019972,Not-Significant
800210,UGA,Uganda,"Pallisa, Budaka, Kibuku",0.464,0.10987240976588525,0.5701494045539125,0.277,0.35686960514233246,High-High,Not-Significant,Not-Significant,0.2609413138842403,0.3568696180432077,Not-Significant
800301,UGA,Uganda,"Adjumani, Moyo",0.499,0.4134463715283779,1.138519397915555,0.124,0.21061985472154965,High-High,Not-Significant,Not-Significant,0.5984352122120861,0.21061985127934532,Not-Significant
800302,UGA,Uganda,"Apac, Oyam, Kole",0.481,0.20755266805943573,0.6936947269022035,0.249,0.33271142857142855,High-High,Not-Significant,Not-Significant,0.39423884670977766,0.3330285959549468,Not-Significant
800303,UGA,Uganda,"Arua, Yumbe, Koboko, Maracha",0.458,0.22310964924999027,0.9909266249555467,0.167,0.25467500000000004,High-High,Not-Significant,Not-Significant,0.48349023825383347,0.25467499345541,Not-Significant
800304,UGA,Uganda,"Gulu, Amuru, Nwoya, Omoro",0.419,0.13343640972619303,2.0338569082744247,0.021,0.061897058823529416,High-High,High-High,Not-Significant,0.6414081044370014,0.061509393742755214,Not-Significant
800305,UGA,Uganda,"Kitgum, Pader, Agago, Lamwo",0.466,0.41304997265337784,1.6254848701933187,0.057,0.12919386106623587,High-High,Not-Significant,Not-Significant,0.751244412885999,0.13103703326649135,Not-Significant
800306,UGA,Uganda,"Kotido, Moroto, Nakapiripirit, Abim, Kaabong, Amudat, Napak",0.524,0.5895762727352225,1.9135056678693925,0.028,0.07496946564885495,High-High,High-High,Not-Significant,0.6819769187752084,0.07647932110760446,Not-Significant
800307,UGA,Uganda,"Lira, Amolatar, Dokolo, Alebtong, Otuke",0.51,0.27352229940101835,1.0108609227340961,0.15,0.23969248291571751,High-High,Not-Significant,Not-Significant,0.3912337493513913,0.2394198047355309,Not-Significant
800310,UGA,Uganda,"Nebbi, Zombo",0.505,0.2496565588129215,0.45795146800653735,0.326,0.3939517657192076,High-High,Not-Significant,Not-Significant,0.47312265236740253,0.39361274270613306,Not-Significant
800401,UGA,Uganda,"Bundibugyo, Ntoroko",0.488,0.6133672895496065,1.6206556394077296,0.06,0.13340729001584786,High-High,Not-Significant,Not-Significant,0.8641609461273411,0.13361904463242916,Not-Significant
800402,UGA,Uganda,"Bushenyi, Mbarara, Ntungamo, Ibanda, Isingiro, Kiruhura, Buhweju, Mitooma, Rubirizi, Sheema",0.436,0.16326816911728276,1.434910306766655,0.075,0.15542836041358934,High-High,Not-Significant,Not-Significant,0.5049579025078013,0.15565829020897312,Not-Significant
800403,UGA,Uganda,Hoima,0.413,0.10867708127322183,1.2498279920861022,0.112,0.19815384615384615,High-High,Not-Significant,Not-Significant,0.578488878495801,0.19815385227019972,Not-Significant
800404,UGA,Uganda,"Kabale, Rubanda",0.434,-0.004009738469957747,-0.03204939620434008,0.494,0.4975463029432879,High-Low,Not-Significant,Not-Significant,0.0629268629477544,0.49748209648282615,Not-Significant
800405,UGA,Uganda,"Kabarole, Kamwenge, Kyenjojo, Kyegegwa",0.476,0.3668935392202298,1.590594403166095,0.06,0.13340729001584786,High-High,Not-Significant,Not-Significant,0.6279924912299224,0.13361904463242916,Not-Significant
800406,UGA,Uganda,Kasese,0.516,0.4349288805421388,0.8903966495896518,0.198,0.2834632653061225,High-High,Not-Significant,Not-Significant,0.5970829184008125,0.2840429432461598,Not-Significant
800407,UGA,Uganda,"Kibaale, Kagadi, Kakumiro",0.594,0.509987583845519,0.847689284337069,0.213,0.29705666003976144,High-High,Not-Significant,Not-Significant,0.5384835199122912,0.2981549177500082,Not-Significant
800408,UGA,Uganda,Kisoro,0.342,-0.0451742648805303,-0.19468769985208317,0.418,0.4567398753894081,Low-High,Not-Significant,Not-Significant,-0.018210765728659685,0.45712052851127427,Not-Significant
800409,UGA,Uganda,"Masindi, Buliisa, Kiryandongo",0.442,0.09776025987658833,0.6463461534786328,0.269,0.3504243268337976,High-High,Not-Significant,Not-Significant,0.2928168108642605,0.3504243187585581,Not-Significant
800412,UGA,Uganda,"Rukungiri, Kanungu",0.388,-0.001637343272792303,-0.14751252203604814,0.436,0.4641183611532625,Low-High,Not-Significant,Not-Significant,0.0629268629477544,0.46376647860647785,Not-Significant
818001,EGY,Egypt,"Giza, 6th October City, Cairo, Helwan",0.172,2.0811029215889905,4.477916673532025,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.414761465371178,0.009291391169794199,Cold-Spot
818002,EGY,Egypt,Alexandria,0.186,1.7552346492582407,1.779348058275871,0.031,0.08009760589318601,Low-Low,Low-Low,Not-Significant,-1.307397532476125,0.0783798865162294,Not-Significant
818003,EGY,Egypt,Port Said,0.08,3.189369082260491,2.6566523086542726,0.004,0.02040727272727273,Low-Low,Low-Low,Low-Low,-1.6646284809542249,0.02040727369656617,Cold-Spot
818004,EGY,Egypt,Suez,0.101,2.943545937371203,3.935355315169306,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.5606708942125698,0.009291391169794199,Cold-Spot
818011,EGY,Egypt,Demietta,0.166,2.5323880291145553,1.6614090383107312,0.033,0.08433333333333333,Low-Low,Low-Low,Not-Significant,-1.5936330558623628,0.08207678634816376,Not-Significant
818012,EGY,Egypt,Dakahlia,0.144,2.4422246691723366,3.236450961288965,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.4989724890732135,0.009291391169794199,Cold-Spot
818013,EGY,Egypt,Sharkia,0.184,2.3987690020266337,4.183729150821829,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.6718729120860478,0.009291391169794199,Cold-Spot
818014,EGY,Egypt,Kaliobia,0.16,2.2574785965529327,2.8401439832136495,0.002,0.013754901960784313,Low-Low,Low-Low,Low-Low,-1.4705743190364686,0.0137549026141071,Cold-Spot
818015,EGY,Egypt,Kafr Sheikh,0.196,2.105327926650437,2.242621275468131,0.01,0.038756906077348066,Low-Low,Low-Low,Low-Low,-1.5057339581295812,0.03897222135112517,Cold-Spot
818016,EGY,Egypt,Gharbia,0.164,2.1613742361201522,2.466866076281862,0.004,0.02040727272727273,Low-Low,Low-Low,Low-Low,-1.441500002094087,0.02040727369656617,Cold-Spot
818018,EGY,Egypt,"Menoufia, Behera",0.206,1.8081835705407983,3.1980965247220787,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.4155810373780107,0.009291391169794199,Cold-Spot
818019,EGY,Egypt,Ismailia,0.163,2.722235091454955,3.4745841919639346,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.7234532617446252,0.009291391169794199,Cold-Spot
818022,EGY,Egypt,Bani Swif,0.219,1.5789393828367222,3.0029980335891127,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.3276819396452286,0.009291391169794199,Cold-Spot
818023,EGY,Egypt,Fayoum,0.288,0.9157772118745817,1.8454746464348932,0.027,0.07327079303675048,Low-Low,Low-Low,Not-Significant,-1.1113149298414582,0.07327079493732586,Not-Significant
818024,EGY,Egypt,Menia,0.253,1.395853350841333,3.310674490390418,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.4054388337934587,0.009291391169794199,Cold-Spot
818025,EGY,Egypt,Asiut,0.24,1.4815130515589663,2.850778767833639,0.002,0.013754901960784313,Low-Low,Low-Low,Low-Low,-1.3677999893796773,0.0137549026141071,Cold-Spot
818026,EGY,Egypt,Sohag,0.236,1.5491075491165565,2.9044318211436795,0.002,0.013754901960784313,Low-Low,Low-Low,Low-Low,-1.3948458656051486,0.0137549026141071,Cold-Spot
